,Province_State,Date,Confirmed,Deaths
7509,Virgin Islands,2020-05-26,69,6
6231,Pennsylvania,2020-05-26,72778,5163
1261,Delaware,2020-05-26,9124,335
4953,New Jersey,2020-05-26,155992,11194
4811,New Hampshire,2020-05-26,4243,256
693,Arkansas,2020-05-26,6354,119
4101,Mississippi,2020-05-26,13731,652
835,California,2020-05-26,99387,3818
2397,Idaho,2020-05-26,2626,79
3675,Massachusetts,2020-05-26,94029,6478
6373,Puerto Rico,2020-05-26,3324,129
6941,Tennessee,2020-05-26,21309,347
2823,Iowa,2020-05-26,17705,477
5947,Oklahoma,2020-05-26,6138,318
1829,Georgia,2020-05-26,47690,1925
5095,New Mexico,2020-05-26,7335,325
1119,Connecticut,2020-05-26,41560,3770
2255,Hawaii,2020-05-26,653,17
5237,New York,2020-05-26,363836,29302
7083,Texas,2020-05-26,57230,1546
7793,Washington,2020-05-26,20229,1078
6657,South Carolina,2020-05-26,10416,446
4527,Nebraska,2020-05-26,12808,160
3959,Minnesota,2020-05-26,21975,917
5521,North Dakota,2020-05-26,2422,60
3107,Kentucky,2020-05-26,8980,394
8077,Wisconsin,2020-05-26,15863,517
2539,Illinois,2020-05-26,113492,4924
7935,West Virginia,2020-05-26,1774,72
7367,Vermont,2020-05-26,972,54
6515,Rhode Island,2020-05-26,15873,1268
8219,Wyoming,2020-05-26,850,25
3249,Louisiana,2020-05-26,38131,2807
3533,Maryland,2020-05-26,47687,2391
5379,North Carolina,2020-05-26,24455,801
2113,Guam,2020-05-26,167,5
7651,Virginia,2020-05-26,39342,1236
551,Arizona,2020-05-26,16864,812
1403,Diamond Princess,2020-05-26,49,0
7225,Utah,2020-05-26,9401,111
2965,Kansas,2020-05-26,9199,210
409,American Samoa,2020-05-26,0,0
977,Colorado,2020-05-26,24552,1352
1971,Grand Princess,2020-05-26,103,3
3817,Michigan,2020-05-26,65634,5470
5663,Northern Mariana Islands,2020-05-26,22,2
1687,Florida,2020-05-26,52340,2259
4243,Missouri,2020-05-26,12579,693
4385,Montana,2020-05-26,479,17
4669,Nevada,2020-05-26,8057,394
5096,New Mexico,2020-05-27,7460,329
3960,Minnesota,2020-05-27,22525,952
8220,Wyoming,2020-05-27,860,27
552,Arizona,2020-05-27,17318,836
5522,North Dakota,2020-05-27,2439,64
3108,Kentucky,2020-05-27,9106,400
3676,Massachusetts,2020-05-27,94568,6553
2540,Illinois,2020-05-27,114621,5084
3534,Maryland,2020-05-27,48423,2459
6374,Puerto Rico,2020-05-27,3397,129
6942,Tennessee,2020-05-27,21699,357
2824,Iowa,2020-05-27,18377,496
8078,Wisconsin,2020-05-27,16462,539
5380,North Carolina,2020-05-27,24916,844
836,California,2020-05-27,101050,3894
6658,South Carolina,2020-05-27,10623,466
4386,Montana,2020-05-27,481,17
4102,Mississippi,2020-05-27,14044,670
1404,Diamond Princess,2020-05-27,49,0
410,American Samoa,2020-05-27,0,0
5948,Oklahoma,2020-05-27,6229,322
2398,Idaho,2020-05-27,2700,81
1830,Georgia,2020-05-27,47935,1962
7368,Vermont,2020-05-27,977,54
1972,Grand Princess,2020-05-27,103,3
3818,Michigan,2020-05-27,66906,5538
2256,Hawaii,2020-05-27,654,17
4670,Nevada,2020-05-27,8150,408
1120,Connecticut,2020-05-27,41516,3804
7794,Washington,2020-05-27,20457,1095
6516,Rhode Island,2020-05-27,15849,1310
2682,Indiana,2020-05-27,32437,2189
126,Alabama,2020-05-27,16032,583
3250,Louisiana,2020-05-27,38581,2828
6232,Pennsylvania,2020-05-27,73557,5265
2966,Kansas,2020-05-27,9291,213
5238,New York,2020-05-27,364965,29484
978,Colorado,2020-05-27,24754,1392
4812,New Hampshire,2020-05-27,4296,274
7226,Utah,2020-05-27,9501,117
4954,New Jersey,2020-05-27,157326,11339
4528,Nebraska,2020-05-27,13176,172
7510,Virgin Islands,2020-05-27,69,6
4244,Missouri,2020-05-27,12816,689
6800,South Dakota,2020-05-27,4711,54
694,Arkansas,2020-05-27,6458,120
7936,West Virginia,2020-05-27,1899,74
1546,District of Columbia,2020-05-27,8406,445
5664,Northern Mariana Islands,2020-05-27,22,2
5806,Ohio,2020-05-27,33439,2044
1262,Delaware,2020-05-27,9150,344
1688,Florida,2020-05-27,52719,2319
7652,Virginia,2020-05-27,40249,1281
6090,Oregon,2020-05-27,4038,148
2114,Guam,2020-05-27,170,5
268,Alaska,2020-05-27,411,10
3392,Maine,2020-05-27,2140,81
7084,Texas,2020-05-27,58542,1581
5239,New York,2020-05-28,366733,29529
4813,New Hampshire,2020-05-28,4399,292
695,Arkansas,2020-05-28,6737,125
1973,Grand Princess,2020-05-28,103,3
837,California,2020-05-28,103813,3993
5097,New Mexico,2020-05-28,7573,335
5949,Oklahoma,2020-05-28,6273,325
6943,Tennessee,2020-05-28,22125,360
2683,Indiana,2020-05-28,33068,2229
4245,Missouri,2020-05-28,12981,708
2541,Illinois,2020-05-28,116165,5187
7511,Virgin Islands,2020-05-28,69,6
4387,Montana,2020-05-28,485,17
8221,Wyoming,2020-05-28,876,29
6375,Puerto Rico,2020-05-28,3486,131
1121,Connecticut,2020-05-28,41777,3826
1547,District of Columbia,2020-05-28,8492,453
3535,Maryland,2020-05-28,49709,2497
5665,Northern Mariana Islands,2020-05-28,22,2
3393,Maine,2020-05-28,2194,84
3819,Michigan,2020-05-28,67471,5579
979,Colorado,2020-05-28,25107,1421
5523,North Dakota,2020-05-28,2481,63
2115,Guam,2020-05-28,171,5
269,Alaska,2020-05-28,424,10
411,American Samoa,2020-05-28,0,0
7085,Texas,2020-05-28,60395,1611
3251,Louisiana,2020-05-28,38886,2846
5807,Ohio,2020-05-28,33915,2098
6659,South Carolina,2020-05-28,10788,470
4955,New Jersey,2020-05-28,157217,11409
5381,North Carolina,2020-05-28,25800,876
2257,Hawaii,2020-05-28,657,17
2967,Kansas,2020-05-28,9371,214
6801,South Dakota,2020-05-28,4793,54
7653,Virginia,2020-05-28,41401,1338
6091,Oregon,2020-05-28,4086,151
6517,Rhode Island,2020-05-28,16027,1354
7937,West Virginia,2020-05-28,1936,74
7369,Vermont,2020-05-28,979,55
1689,Florida,2020-05-28,53371,2364
4529,Nebraska,2020-05-28,13441,192
1263,Delaware,2020-05-28,9224,345
8079,Wisconsin,2020-05-28,16974,550
127,Alabama,2020-05-28,16530,591
6233,Pennsylvania,2020-05-28,74220,5373
3961,Minnesota,2020-05-28,23041,987
3109,Kentucky,2020-05-28,9214,409
2399,Idaho,2020-05-28,2771,82
4103,Mississippi,2020-05-28,14372,693
7227,Utah,2020-05-28,9751,117
7795,Washington,2020-05-28,20817,1106
553,Arizona,2020-05-28,17877,863
1831,Georgia,2020-05-28,48488,2004
3677,Massachusetts,2020-05-28,95252,6647
4671,Nevada,2020-05-28,8248,406
2825,Iowa,2020-05-28,18587,506
1405,Diamond Princess,2020-05-28,49,0
1264,Delaware,2020-05-29,9287,356
5382,North Carolina,2020-05-29,26885,919
4672,Nevada,2020-05-29,8376,406
554,Arizona,2020-05-29,18472,890
5808,Ohio,2020-05-29,34566,2131
7086,Texas,2020-05-29,60901,1619
7228,Utah,2020-05-29,10173,118
3962,Minnesota,2020-05-29,23597,1016
1974,Grand Princess,2020-05-29,103,3
270,Alaska,2020-05-29,429,10
6092,Oregon,2020-05-29,4131,151
4814,New Hampshire,2020-05-29,4498,238
3394,Maine,2020-05-29,2230,85
838,California,2020-05-29,106622,4077
4388,Montana,2020-05-29,493,17
4530,Nebraska,2020-05-29,13855,193
7512,Virgin Islands,2020-05-29,69,6
4956,New Jersey,2020-05-29,159292,11531
1690,Florida,2020-05-29,54580,2413
2116,Guam,2020-05-29,172,5
3536,Maryland,2020-05-29,50988,2521
2968,Kansas,2020-05-29,9662,215
980,Colorado,2020-05-29,25598,1436
5666,Northern Mariana Islands,2020-05-29,22,2
6802,South Dakota,2020-05-29,4866,59
412,American Samoa,2020-05-29,0,0
1548,District of Columbia,2020-05-29,8538,460
4246,Missouri,2020-05-29,13084,730
6518,Rhode Island,2020-05-29,16199,1386
1406,Diamond Princess,2020-05-29,49,0
8222,Wyoming,2020-05-29,891,29
5098,New Mexico,2020-05-29,7708,344
696,Arkansas,2020-05-29,6970,132
3820,Michigan,2020-05-29,68462,5616
7938,West Virginia,2020-05-29,1951,74
6376,Puerto Rico,2020-05-29,3647,132
6234,Pennsylvania,2020-05-29,74984,5464
128,Alabama,2020-05-29,17031,610
4104,Mississippi,2020-05-29,14793,710
7370,Vermont,2020-05-29,980,55
3678,Massachusetts,2020-05-29,95840,6725
2400,Idaho,2020-05-29,2771,82
1122,Connecticut,2020-05-29,41988,3868
8080,Wisconsin,2020-05-29,17707,568
3252,Louisiana,2020-05-29,38886,2872
2258,Hawaii,2020-05-29,659,17
2826,Iowa,2020-05-29,18958,524
2542,Illinois,2020-05-29,117699,5271
5524,North Dakota,2020-05-29,2520,65
1832,Georgia,2020-05-29,48881,2018
6660,South Carolina,2020-05-29,11131,483
5950,Oklahoma,2020-05-29,6338,329
3110,Kentucky,2020-05-29,9489,418
5240,New York,2020-05-29,368284,29646
6944,Tennessee,2020-05-29,22509,365
7796,Washington,2020-05-29,21129,1111
7654,Virginia,2020-05-29,42533,1358
2684,Indiana,2020-05-29,33558,2274
981,Colorado,2020-05-30,26084,1443
5667,Northern Mariana Islands,2020-05-30,22,2
413,American Samoa,2020-05-30,0,0
1123,Connecticut,2020-05-30,42251,3912
1975,Grand Princess,2020-05-30,103,3
555,Arizona,2020-05-30,19258,907
5099,New Mexico,2020-05-30,7847,351
6519,Rhode Island,2020-05-30,16567,1422
839,California,2020-05-30,109895,4144
7371,Vermont,2020-05-30,982,55
7797,Washington,2020-05-30,21410,1118
129,Alabama,2020-05-30,17359,618
7655,Virginia,2020-05-30,43611,1370
2969,Kansas,2020-05-30,9690,215
1407,Diamond Princess,2020-05-30,49,0
1549,District of Columbia,2020-05-30,8717,462
4673,Nevada,2020-05-30,8517,419
4105,Mississippi,2020-05-30,15229,723
3821,Michigan,2020-05-30,69329,5683
5951,Oklahoma,2020-05-30,6418,334
3537,Maryland,2020-05-30,52015,2564
7229,Utah,2020-05-30,10521,125
6377,Puerto Rico,2020-05-30,3718,133
8223,Wyoming,2020-05-30,898,31
5383,North Carolina,2020-05-30,27794,929
697,Arkansas,2020-05-30,7209,133
2827,Iowa,2020-05-30,19250,531
2259,Hawaii,2020-05-30,661,17
4389,Montana,2020-05-30,505,17
1691,Florida,2020-05-30,55508,2447
6803,South Dakota,2020-05-30,4960,62
2117,Guam,2020-05-30,172,5
4957,New Jersey,2020-05-30,160002,11634
2543,Illinois,2020-05-30,119115,5331
2401,Idaho,2020-05-30,2803,82
6945,Tennessee,2020-05-30,23076,368
3395,Maine,2020-05-30,2286,89
3253,Louisiana,2020-05-30,39661,2891
271,Alaska,2020-05-30,433,10
5525,North Dakota,2020-05-30,2554,66
4815,New Hampshire,2020-05-30,4498,238
2685,Indiana,2020-05-30,34211,2292
8081,Wisconsin,2020-05-30,18230,588
1265,Delaware,2020-05-30,9474,361
6235,Pennsylvania,2020-05-30,75697,5537
6661,South Carolina,2020-05-30,11394,487
6093,Oregon,2020-05-30,4185,153
3679,Massachusetts,2020-05-30,96676,6775
7087,Texas,2020-05-30,62675,1652
7939,West Virginia,2020-05-30,1989,75
4247,Missouri,2020-05-30,13298,774
1833,Georgia,2020-05-30,49528,2035
3963,Minnesota,2020-05-30,24276,1046
4531,Nebraska,2020-05-30,14122,205
7513,Virgin Islands,2020-05-30,69,6
5809,Ohio,2020-05-30,35033,2149
3111,Kentucky,2020-05-30,9710,431
5241,New York,2020-05-30,369660,29710
3538,Maryland,2020-05-31,52778,2582
5668,Northern Mariana Islands,2020-05-31,22,2
6094,Oregon,2020-05-31,4243,153
6378,Puerto Rico,2020-05-31,3776,136
2260,Hawaii,2020-05-31,662,17
3822,Michigan,2020-05-31,69772,5710
4816,New Hampshire,2020-05-31,4657,245
5526,North Dakota,2020-05-31,2577,67
4390,Montana,2020-05-31,515,17
1408,Diamond Princess,2020-05-31,49,0
556,Arizona,2020-05-31,19936,910
2402,Idaho,2020-05-31,2839,82
840,California,2020-05-31,111951,4172
1834,Georgia,2020-05-31,50773,2088
1976,Grand Princess,2020-05-31,103,3
6946,Tennessee,2020-05-31,23076,368
3396,Maine,2020-05-31,2327,89
4106,Mississippi,2020-05-31,15523,734
8224,Wyoming,2020-05-31,903,31
4674,Nevada,2020-05-31,8628,419
5384,North Carolina,2020-05-31,28785,937
5952,Oklahoma,2020-05-31,6418,334
6804,South Dakota,2020-05-31,4993,62
6662,South Carolina,2020-05-31,11861,494
6236,Pennsylvania,2020-05-31,76129,5555
7230,Utah,2020-05-31,10836,126
4532,Nebraska,2020-05-31,14320,205
8082,Wisconsin,2020-05-31,18403,592
414,American Samoa,2020-05-31,0,0
1124,Connecticut,2020-05-31,42435,3944
2970,Kansas,2020-05-31,9700,215
1266,Delaware,2020-05-31,9549,366
5100,New Mexico,2020-05-31,7916,356
6520,Rhode Island,2020-05-31,16785,1436
3680,Massachusetts,2020-05-31,97301,6854
7656,Virginia,2020-05-31,44607,1375
7372,Vermont,2020-05-31,986,55
130,Alabama,2020-05-31,17952,630
2686,Indiana,2020-05-31,34574,2301
698,Arkansas,2020-05-31,7441,133
7514,Virgin Islands,2020-05-31,69,6
7798,Washington,2020-05-31,21770,1118
7940,West Virginia,2020-05-31,2010,75
5242,New York,2020-05-31,370770,29784
272,Alaska,2020-05-31,459,10
3964,Minnesota,2020-05-31,24939,1060
4958,New Jersey,2020-05-31,160947,11698
3112,Kentucky,2020-05-31,9710,431
1692,Florida,2020-05-31,56247,2451
7088,Texas,2020-05-31,64652,1675
2828,Iowa,2020-05-31,19553,535
982,Colorado,2020-05-31,26364,1445
2118,Guam,2020-05-31,172,5
4248,Missouri,2020-05-31,13438,776
1550,District of Columbia,2020-05-31,8801,466
5810,Ohio,2020-05-31,35513,2155
2544,Illinois,2020-05-31,120463,5391
3254,Louisiana,2020-05-31,40000,2896
5669,Northern Mariana Islands,2020-06-01,22,2
1977,Grand Princess,2020-06-01,103,3
4817,New Hampshire,2020-06-01,4691,245
5243,New York,2020-06-01,371711,29917
6805,South Dakota,2020-06-01,5034,62
4249,Missouri,2020-06-01,13724,776
7657,Virginia,2020-06-01,45398,1392
3681,Massachusetts,2020-06-01,101198,7050
415,American Samoa,2020-06-01,0,0
3113,Kentucky,2020-06-01,10060,439
4391,Montana,2020-06-01,519,17
841,California,2020-06-01,114733,4217
1267,Delaware,2020-06-01,9660,368
3965,Minnesota,2020-06-01,25296,1070
8225,Wyoming,2020-06-01,910,33
4533,Nebraska,2020-06-01,14560,205
131,Alabama,2020-06-01,19014,648
2971,Kansas,2020-06-01,9920,217
1693,Florida,2020-06-01,56914,2460
1409,Diamond Princess,2020-06-01,49,0
5385,North Carolina,2020-06-01,29592,948
557,Arizona,2020-06-01,20129,921
6521,Rhode Island,2020-06-01,16911,1440
7231,Utah,2020-06-01,11085,126
6237,Pennsylvania,2020-06-01,76646,5567
2829,Iowa,2020-06-01,19700,555
8083,Wisconsin,2020-06-01,18543,595
2545,Illinois,2020-06-01,121445,5413
7799,Washington,2020-06-01,22052,1123
2687,Indiana,2020-06-01,34830,2310
7089,Texas,2020-06-01,65593,1683
1551,District of Columbia,2020-06-01,8857,468
6379,Puerto Rico,2020-06-01,3873,136
4959,New Jersey,2020-06-01,161370,11723
2403,Idaho,2020-06-01,2839,82
7373,Vermont,2020-06-01,988,55
6095,Oregon,2020-06-01,4302,154
4107,Mississippi,2020-06-01,15752,739
3823,Michigan,2020-06-01,69901,5735
3539,Maryland,2020-06-01,53327,2598
983,Colorado,2020-06-01,26563,1458
2119,Guam,2020-06-01,175,5
7941,West Virginia,2020-06-01,2028,76
5101,New Mexico,2020-06-01,8025,362
699,Arkansas,2020-06-01,7632,133
4675,Nevada,2020-06-01,8702,419
5811,Ohio,2020-06-01,35984,2207
273,Alaska,2020-06-01,466,10
7515,Virgin Islands,2020-06-01,70,6
6947,Tennessee,2020-06-01,23076,368
3397,Maine,2020-06-01,2350,89
1835,Georgia,2020-06-01,51555,2129
6663,South Carolina,2020-06-01,12148,500
3255,Louisiana,2020-06-01,40425,2912
2261,Hawaii,2020-06-01,662,17
5527,North Dakota,2020-06-01,2625,67
5953,Oklahoma,2020-06-01,6616,334
1125,Connecticut,2020-06-01,42977,3970
5528,North Dakota,2020-06-02,2646,65
416,American Samoa,2020-06-02,0,0
5244,New York,2020-06-02,373040,29968
3824,Michigan,2020-06-02,70229,5775
7942,West Virginia,2020-06-02,2056,78
558,Arizona,2020-06-02,21264,946
3966,Minnesota,2020-06-02,25591,1092
700,Arkansas,2020-06-02,8021,136
5386,North Carolina,2020-06-02,30023,961
4250,Missouri,2020-06-02,14015,786
7800,Washington,2020-06-02,22184,1129
4108,Mississippi,2020-06-02,16041,767
5812,Ohio,2020-06-02,36350,2259
3114,Kentucky,2020-06-02,10192,442
8084,Wisconsin,2020-06-02,18917,607
2830,Iowa,2020-06-02,20022,561
8226,Wyoming,2020-06-02,912,33
7232,Utah,2020-06-02,11337,126
6806,South Dakota,2020-06-02,5067,62
4818,New Hampshire,2020-06-02,4759,256
1410,Diamond Princess,2020-06-02,49,0
2972,Kansas,2020-06-02,9965,222
5102,New Mexico,2020-06-02,8366,367
6948,Tennessee,2020-06-02,24929,385
6664,South Carolina,2020-06-02,12415,501
984,Colorado,2020-06-02,26774,1474
1978,Grand Princess,2020-06-02,103,3
7516,Virgin Islands,2020-06-02,70,6
2120,Guam,2020-06-02,175,5
1268,Delaware,2020-06-02,9738,373
274,Alaska,2020-06-02,486,10
6096,Oregon,2020-06-02,4335,157
1694,Florida,2020-06-02,57534,2530
3398,Maine,2020-06-02,2378,94
1836,Georgia,2020-06-02,51912,2134
7374,Vermont,2020-06-02,993,55
3256,Louisiana,2020-06-02,40831,2946
1126,Connecticut,2020-06-02,43230,3972
4534,Nebraska,2020-06-02,14831,205
3540,Maryland,2020-06-02,54175,2652
6238,Pennsylvania,2020-06-02,77225,5667
5954,Oklahoma,2020-06-02,6692,339
5670,Northern Mariana Islands,2020-06-02,23,2
4676,Nevada,2020-06-02,8858,419
2404,Idaho,2020-06-02,2933,83
4392,Montana,2020-06-02,523,17
6380,Puerto Rico,2020-06-02,3935,138
842,California,2020-06-02,117215,4305
7090,Texas,2020-06-02,67310,1716
3682,Massachusetts,2020-06-02,101536,7098
2546,Illinois,2020-06-02,123110,5526
4960,New Jersey,2020-06-02,162115,11771
132,Alabama,2020-06-02,19058,655
6522,Rhode Island,2020-06-02,17153,1464
7658,Virginia,2020-06-02,46239,1407
2688,Indiana,2020-06-02,35237,2372
2262,Hawaii,2020-06-02,663,17
1552,District of Columbia,2020-06-02,8886,470
5955,Oklahoma,2020-06-03,6805,341
4677,Nevada,2020-06-03,8951,433
3967,Minnesota,2020-06-03,25944,1108
1269,Delaware,2020-06-03,9765,375
3115,Kentucky,2020-06-03,10418,450
1837,Georgia,2020-06-03,52415,2154
133,Alabama,2020-06-03,19148,655
6097,Oregon,2020-06-03,4399,159
6523,Rhode Island,2020-06-03,17367,1484
559,Arizona,2020-06-03,22356,986
2547,Illinois,2020-06-03,124055,5622
7375,Vermont,2020-06-03,995,55
7801,Washington,2020-06-03,22512,1135
7091,Texas,2020-06-03,68877,1744
8085,Wisconsin,2020-06-03,19400,616
2263,Hawaii,2020-06-03,663,17
2689,Indiana,2020-06-03,35712,2382
2831,Iowa,2020-06-03,20300,574
4109,Mississippi,2020-06-03,16322,782
6239,Pennsylvania,2020-06-03,77780,5742
1553,District of Columbia,2020-06-03,9016,473
4961,New Jersey,2020-06-03,162528,11880
7233,Utah,2020-06-03,11701,130
6949,Tennessee,2020-06-03,25420,392
1411,Diamond Princess,2020-06-03,49,0
6381,Puerto Rico,2020-06-03,4023,140
5387,North Carolina,2020-06-03,31276,999
2973,Kansas,2020-06-03,10092,226
2405,Idaho,2020-06-03,2933,83
4535,Nebraska,2020-06-03,15100,205
6665,South Carolina,2020-06-03,12415,501
1695,Florida,2020-06-03,58853,2566
5245,New York,2020-06-03,374085,30019
701,Arkansas,2020-06-03,8316,142
4251,Missouri,2020-06-03,14189,791
8227,Wyoming,2020-06-03,915,33
7943,West Virginia,2020-06-03,2077,78
4393,Montana,2020-06-03,525,17
1979,Grand Princess,2020-06-03,103,3
3541,Maryland,2020-06-03,54982,2694
417,American Samoa,2020-06-03,0,0
3825,Michigan,2020-06-03,70563,5792
7517,Virgin Islands,2020-06-03,70,6
5671,Northern Mariana Islands,2020-06-03,24,2
6807,South Dakota,2020-06-03,5162,62
5813,Ohio,2020-06-03,36792,2300
5529,North Dakota,2020-06-03,2679,66
2121,Guam,2020-06-03,177,5
5103,New Mexico,2020-06-03,8507,375
985,Colorado,2020-06-03,27046,1494
843,California,2020-06-03,119348,4374
4819,New Hampshire,2020-06-03,4805,265
3683,Massachusetts,2020-06-03,101953,7165
1127,Connecticut,2020-06-03,43339,3989
3399,Maine,2020-06-03,2422,95
275,Alaska,2020-06-03,504,10
3257,Louisiana,2020-06-03,41218,2981
7659,Virginia,2020-06-03,46905,1428
1554,District of Columbia,2020-06-04,9120,475
3542,Maryland,2020-06-04,55858,2708
4820,New Hampshire,2020-06-04,4884,273
3826,Michigan,2020-06-04,70784,5817
5104,New Mexico,2020-06-04,8830,383
2690,Indiana,2020-06-04,36096,2410
418,American Samoa,2020-06-04,0,0
7802,Washington,2020-06-04,22766,1138
5956,Oklahoma,2020-06-04,6907,344
6382,Puerto Rico,2020-06-04,4508,140
4962,New Jersey,2020-06-04,162956,11970
1696,Florida,2020-06-04,60273,2607
134,Alabama,2020-06-04,19378,655
6524,Rhode Island,2020-06-04,17579,1512
5246,New York,2020-06-04,375133,30174
3684,Massachusetts,2020-06-04,102428,7212
560,Arizona,2020-06-04,22886,1002
2264,Hawaii,2020-06-04,666,17
844,California,2020-06-04,122168,4444
8228,Wyoming,2020-06-04,921,33
2406,Idaho,2020-06-04,2990,83
7092,Texas,2020-06-04,70555,1776
5672,Northern Mariana Islands,2020-06-04,26,2
4252,Missouri,2020-06-04,14438,795
4394,Montana,2020-06-04,539,17
2548,Illinois,2020-06-04,124962,5737
6950,Tennessee,2020-06-04,25777,405
2832,Iowa,2020-06-04,20806,583
6666,South Carolina,2020-06-04,12415,501
8086,Wisconsin,2020-06-04,19892,626
4536,Nebraska,2020-06-04,15356,206
7518,Virgin Islands,2020-06-04,71,6
1270,Delaware,2020-06-04,9799,387
3968,Minnesota,2020-06-04,26348,1137
5814,Ohio,2020-06-04,37282,2340
4678,Nevada,2020-06-04,9129,430
6098,Oregon,2020-06-04,4474,159
2122,Guam,2020-06-04,179,5
3400,Maine,2020-06-04,2450,95
3116,Kentucky,2020-06-04,10714,458
3258,Louisiana,2020-06-04,41650,2994
7376,Vermont,2020-06-04,1031,55
1128,Connecticut,2020-06-04,43480,4007
1838,Georgia,2020-06-04,53374,2180
276,Alaska,2020-06-04,512,10
2974,Kansas,2020-06-04,10167,227
7660,Virginia,2020-06-04,47856,1445
5388,North Carolina,2020-06-04,32075,1006
986,Colorado,2020-06-04,27346,1512
6808,South Dakota,2020-06-04,5247,64
4110,Mississippi,2020-06-04,16560,794
6240,Pennsylvania,2020-06-04,78335,5832
1980,Grand Princess,2020-06-04,103,3
7944,West Virginia,2020-06-04,2102,79
7234,Utah,2020-06-04,12085,130
5530,North Dakota,2020-06-04,2706,66
1412,Diamond Princess,2020-06-04,49,0
702,Arkansas,2020-06-04,8657,151
2407,Idaho,2020-06-05,3111,83
1981,Grand Princess,2020-06-05,103,3
6667,South Carolina,2020-06-05,13453,539
4679,Nevada,2020-06-05,9309,436
2123,Guam,2020-06-05,179,5
419,American Samoa,2020-06-05,0,0
2265,Hawaii,2020-06-05,675,17
1839,Georgia,2020-06-05,54005,2207
1697,Florida,2020-06-05,61583,2660
4821,New Hampshire,2020-06-05,5038,283
4111,Mississippi,2020-06-05,16769,803
6951,Tennessee,2020-06-05,26251,412
7235,Utah,2020-06-05,12738,133
7377,Vermont,2020-06-05,1032,55
3969,Minnesota,2020-06-05,27076,1170
6099,Oregon,2020-06-05,4570,161
5247,New York,2020-06-05,376208,30236
3117,Kentucky,2020-06-05,10986,466
135,Alabama,2020-06-05,19701,680
5957,Oklahoma,2020-06-05,7007,345
1129,Connecticut,2020-06-05,43705,4038
3259,Louisiana,2020-06-05,42077,3023
3401,Maine,2020-06-05,2486,98
